name,prefecture,line,x,y,postal,prev,next
東京,東京都,JR中央線,139.766103,35.681391,1000005,,神田
神田,東京都,JR中央線,139.770641,35.691173,1010044,東京,御茶ノ水
御茶ノ水,東京都,JR中央線,139.764955,35.699604,1010062,神田,水道橋
水道橋,東京都,JR中央線,139.754312,35.702039,1010061,御茶ノ水,飯田橋
飯田橋,東京都,JR中央線,139.745143,35.701835,1020072,水道橋,市ケ谷
市ケ谷,東京都,JR中央線,139.735241,35.691105,1020076,飯田橋,四ツ谷
四ツ谷,東京都,JR中央線,139.730644,35.686041,1020083,市ケ谷,信濃町
信濃町,東京都,JR中央線,139.720729,35.680031,1600012,四ツ谷,千駄ケ谷
千駄ケ谷,東京都,JR中央線,139.711644,35.681231,1510051,信濃町,代々木
代々木,東京都,JR中央線,139.702042,35.683061,1510051,千駄ケ谷,新宿
新宿,東京都,JR中央線,139.700464,35.689729,1600022,代々木,大久保
大久保,東京都,JR中央線,139.69732,35.700784,1690073,新宿,東中野
東中野,東京都,JR中央線,139.684436,35.706529,1640003,大久保,中野
中野,東京都,JR中央線,139.665835,35.705765,1640001,東中野,高円寺
高円寺,東京都,JR中央線,139.649664,35.705327,1660003,中野,阿佐ケ谷
阿佐ケ谷,東京都,JR中央線,139.635868,35.704818,1660004,高円寺,荻窪
荻窪,東京都,JR中央線,139.620109,35.704523,1670043,阿佐ケ谷,西荻窪
西荻窪,東京都,JR中央線,139.599361,35.703842,1670042,荻窪,吉祥寺
吉祥寺,東京都,JR中央線,139.579765,35.703119,1800003,西荻窪,三鷹
三鷹,東京都,JR中央線,139.560325,35.702683,1810013,吉祥寺,武蔵境
武蔵境,東京都,JR中央線,139.543402,35.702083,1800023,三鷹,東小金井
東小金井,東京都,JR中央線,139.524837,35.701643,1840002,武蔵境,武蔵小金井
武蔵小金井,東京都,JR中央線,139.506483,35.701337,1840004,東小金井,国分寺
国分寺,東京都,JR中央線,139.480841,35.700123,1850012,武蔵小金井,西国分寺
西国分寺,東京都,JR中央線,139.465994,35.699744,1850013,国分寺,国立
国立,東京都,JR中央線,139.44634,35.69923,1860001,西国分寺,立川
立川,東京都,JR中央線,139.413704,35.698202,1900023,国立,日野
日野,東京都,JR中央線,139.39393,35.679244,1910061,立川,豊田
豊田,東京都,JR中央線,139.381495,35.659502,1910053,日野,八王子
八王子,東京都,JR中央線,139.338998,35.655555,1920083,豊田,西八王子
西八王子,東京都,JR中央線,139.31264,35.656621,1930835,八王子,高尾
高尾,東京都,JR中央線,139.282288,35.642026,1930844,西八王子,
高尾,東京都,JR中央本線,139.282288,35.642026,1930844,,相模湖
相模湖,神奈川県,JR中央本線,139.1885,35.617335,2520171,高尾,藤野
藤野,神奈川県,JR中央本線,139.15239,35.615918,2520184,相模湖,上野原
上野原,山梨県,JR中央本線,139.115787,35.618747,4090113,藤野,四方津
四方津,山梨県,JR中央本線,139.072572,35.614252,4090121,上野原,梁川
梁川,山梨県,JR中央本線,139.038076,35.605271,4090503,四方津,鳥沢
鳥沢,山梨県,JR中央本線,139.003345,35.608118,4090502,梁川,猿橋
猿橋,山梨県,JR中央本線,138.968388,35.61288,4090617,鳥沢,大月
大月,山梨県,JR中央本線,138.942729,35.613222,4010013,猿橋,初狩
初狩,山梨県,JR中央本線,138.883966,35.594274,4010021,大月,笹子
笹子,山梨県,JR中央本線,138.825205,35.603921,4010025,初狩,甲斐大和
甲斐大和,山梨県,JR中央本線,138.781632,35.639364,4091203,笹子,勝沼ぶどう郷
勝沼ぶどう郷,山梨県,JR中央本線,138.74323,35.67279,4091302,甲斐大和,塩山
塩山,山梨県,JR中央本線,138.734796,35.705327,4040042,勝沼ぶどう郷,東山梨
東山梨,山梨県,JR中央本線,138.703026,35.694313,4050004,塩山,山梨市
山梨市,山梨県,JR中央本線,138.683003,35.684961,4050018,東山梨,春日居町
春日居町,山梨県,JR中央本線,138.659,35.673491,4060002,山梨市,石和温泉
石和温泉,山梨県,JR中央本線,138.634577,35.657603,4060021,春日居町,酒折
酒折,山梨県,JR中央本線,138.598852,35.659486,4000805,石和温泉,甲府
甲府,山梨県,JR中央本線,138.569015,35.667054,4000031,酒折,竜王
竜王,山梨県,JR中央本線,138.519298,35.668764,4000111,甲府,塩崎
塩崎,山梨県,JR中央本線,138.487521,35.687734,4000105,竜王,韮崎
韮崎,山梨県,JR中央本線,138.451357,35.709711,4070015,塩崎,新府
新府,山梨県,JR中央本線,138.433093,35.736802,4070262,韮崎,穴山
穴山,山梨県,JR中央本線,138.413858,35.75107,4070263,新府,日野春
日野春,山梨県,JR中央本線,138.394316,35.79065,4080024,穴山,長坂
長坂,山梨県,JR中央本線,138.366459,35.827061,4080021,日野春,小淵沢
小淵沢,山梨県,JR中央本線,138.316351,35.863808,4080044,長坂,信濃境
信濃境,長野県,JR中央本線,138.275419,35.884952,3990101,小淵沢,富士見
富士見,長野県,JR中央本線,138.238071,35.912183,3990211,信濃境,すずらんの里
すずらんの里,長野県,JR中央本線,138.211775,35.930288,3990211,富士見,青柳
青柳,長野県,JR中央本線,138.197612,35.942581,3910012,すずらんの里,茅野
茅野,長野県,JR中央本線,138.151674,35.995062,3910001,青柳,上諏訪
上諏訪,長野県,JR中央本線,138.116306,36.046618,3920004,茅野,下諏訪
下諏訪,長野県,JR中央本線,138.084953,36.071949,3930056,上諏訪,岡谷
岡谷,長野県,JR中央本線,138.045001,36.056693,3940028,下諏訪,みどり湖
みどり湖,長野県,JR中央本線,137.981928,36.094176,3990724,岡谷,塩尻
塩尻,長野県,JR中央本線,137.947961,36.114364,3990744,みどり湖,洗馬
洗馬,長野県,JR中央本線,137.916842,36.087164,3996461,塩尻,日出塩
日出塩,長野県,JR中央本線,137.894804,36.049004,3996461,洗馬,贄川
贄川,長野県,JR中央本線,137.86091,36.014008,3996301,日出塩,木曽平沢
木曽平沢,長野県,JR中央本線,137.832613,35.979108,3996302,贄川,奈良井
奈良井,長野県,JR中央本線,137.816195,35.969476,3996303,木曽平沢,藪原
藪原,長野県,JR中央本線,137.784368,35.930152,3996201,奈良井,宮ノ越
宮ノ越,長野県,JR中央本線,137.763794,35.888337,3996101,藪原,原野
原野,長野県,JR中央本線,137.741536,35.871245,3996101,宮ノ越,木曽福島
木曽福島,長野県,JR中央本線,137.69343,35.843669,3970001,原野,上松
上松,長野県,JR中央本線,137.693283,35.784068,3995603,木曽福島,倉本
倉本,長野県,JR中央本線,137.714338,35.732939,3995608,上松,須原
須原,長野県,JR中央本線,137.694844,35.69769,3995502,倉本,大桑
大桑,長野県,JR中央本線,137.664224,35.684477,3995503,須原,野尻
野尻,長野県,JR中央本線,137.636152,35.673042,3995504,大桑,十二兼
十二兼,長野県,JR中央本線,137.617569,35.645418,3995301,野尻,南木曽
南木曽,長野県,JR中央本線,137.608672,35.598896,3995301,十二兼,田立
田立,長野県,JR中央本線,137.54893,35.588281,3995303,南木曽,坂下
坂下,岐阜県,JR中央本線,137.531094,35.574218,5099232,田立,落合川
落合川,岐阜県,JR中央本線,137.530034,35.525116,5080006,坂下,中津川
中津川,岐阜県,JR中央本線,137.502867,35.50036,5080033,落合川,美乃坂本
美乃坂本,岐阜県,JR中央本線,137.450364,35.479286,5099131,中津川,恵那
恵那,岐阜県,JR中央本線,137.407764,35.455063,5097201,美乃坂本,武並
武並,岐阜県,JR中央本線,137.35417,35.437938,5097122,恵那,釜戸
釜戸,岐阜県,JR中央本線,137.30501,35.411103,5096472,武並,瑞浪
瑞浪,岐阜県,JR中央本線,137.252017,35.369081,5096121,釜戸,土岐市
土岐市,岐阜県,JR中央本線,137.182082,35.359708,5095142,瑞浪,多治見
多治見,岐阜県,JR中央本線,137.120294,35.334774,5070037,土岐市,古虎渓
古虎渓,岐阜県,JR中央本線,137.101011,35.302955,5070044,多治見,定光寺
定光寺,愛知県,JR中央本線,137.080981,35.278015,4870004,古虎渓,高蔵寺
高蔵寺,愛知県,JR中央本線,137.043766,35.26434,4870016,定光寺,神領
神領,愛知県,JR中央本線,137.010006,35.256234,4860821,高蔵寺,春日井
春日井,愛知県,JR中央本線,136.985307,35.243139,4860833,神領,勝川
勝川,愛知県,JR中央本線,136.956285,35.22982,4860931,春日井,新守山
新守山,愛知県,JR中央本線,136.951207,35.207283,4630069,勝川,大曽根
大曽根,愛知県,JR中央本線,136.937161,35.191508,4610048,新守山,千種
千種,愛知県,JR中央本線,136.930665,35.170168,4640075,大曽根,鶴舞
鶴舞,愛知県,JR中央本線,136.917436,35.156416,4600012,千種,金山
金山,愛知県,JR中央本線,136.900517,35.142928,4600022,鶴舞,名古屋
名古屋,愛知県,JR中央本線,136.881637,35.170694,4510045,金山,
拝島,東京都,JR五日市線,139.343468,35.721278,1970003,,熊川
熊川,東京都,JR五日市線,139.33584,35.728321,1970003,拝島,東秋留
東秋留,東京都,JR五日市線,139.311665,35.725904,1970823,熊川,秋川
秋川,東京都,JR五日市線,139.286715,35.727998,1970827,東秋留,武蔵引田
武蔵引田,東京都,JR五日市線,139.269907,35.729711,1970834,秋川,武蔵増戸
武蔵増戸,東京都,JR五日市線,139.256355,35.730961,1900142,武蔵引田,武蔵五日市
武蔵五日市,東京都,JR五日市線,139.228039,35.732248,1900166,武蔵増戸,
大宮,埼玉県,JR京浜東北線,139.62405,35.906439,3300853,,さいたま新都心
さいたま新都心,埼玉県,JR京浜東北線,139.633587,35.893867,3300843,大宮,与野
与野,埼玉県,JR京浜東北線,139.639085,35.884393,3300071,さいたま新都心,北浦和
北浦和,埼玉県,JR京浜東北線,139.645951,35.872053,3300074,与野,浦和
浦和,埼玉県,JR京浜東北線,139.657109,35.858496,3300063,北浦和,南浦和
南浦和,埼玉県,JR京浜東北線,139.669125,35.847648,3360017,浦和,蕨
蕨,埼玉県,JR京浜東北線,139.690357,35.827959,3350004,南浦和,西川口
西川口,埼玉県,JR京浜東北線,139.704312,35.815514,3320034,蕨,川口
川口,埼玉県,JR京浜東北線,139.717472,35.801869,3320017,西川口,赤羽
赤羽,東京都,JR京浜東北線,139.720928,35.778026,1150045,川口,東十条
東十条,東京都,JR京浜東北線,139.726858,35.763803,1140001,赤羽,王子
王子,東京都,JR京浜東北線,139.73809,35.752538,1140002,東十条,上中里
上中里,東京都,JR京浜東北線,139.745769,35.74728,1140024,王子,田端
田端,東京都,JR京浜東北線,139.761229,35.737781,1140013,上中里,西日暮里
西日暮里,東京都,JR京浜東北線,139.766857,35.731954,1160013,田端,日暮里
日暮里,東京都,JR京浜東北線,139.771287,35.727908,1100001,西日暮里,鶯谷
鶯谷,東京都,JR京浜東北線,139.778015,35.721484,1100003,日暮里,上野
上野,東京都,JR京浜東北線,139.777043,35.71379,1100005,鶯谷,御徒町
御徒町,東京都,JR京浜東北線,139.774727,35.707282,1100005,上野,秋葉原
秋葉原,東京都,JR京浜東北線,139.773288,35.698619,1010028,御徒町,神田
神田,東京都,JR京浜東北線,139.770641,35.691173,1010044,秋葉原,東京
東京,東京都,JR京浜東北線,139.766103,35.681391,1000005,神田,有楽町
有楽町,東京都,JR京浜東北線,139.763806,35.675441,1000006,東京,新橋
新橋,東京都,JR京浜東北線,139.758587,35.666195,1050004,有楽町,浜松町
浜松町,東京都,JR京浜東北線,139.757135,35.655391,1050022,新橋,田町
田町,東京都,JR京浜東北線,139.747575,35.645737,1080023,浜松町,高輪ゲートウェイ
高輪ゲートウェイ,東京都,JR京浜東北線,139.740651,35.635476,1080075,田町,品川
品川,東京都,JR京浜東北線,139.738999,35.62876,1080075,高輪ゲートウェイ,大井町
大井町,東京都,JR京浜東北線,139.73485,35.606257,1400014,品川,大森
大森,東京都,JR京浜東北線,139.728079,35.588903,1430016,大井町,蒲田
蒲田,東京都,JR京浜東北線,139.716032,35.562517,1440052,大森,川崎
川崎,神奈川県,JR京浜東北線,139.697485,35.531311,2120013,蒲田,鶴見
鶴見,神奈川県,JR京浜東北線,139.67614,35.508387,2300051,川崎,新子安
新子安,神奈川県,JR京浜東北線,139.654776,35.487064,2210021,鶴見,東神奈川
東神奈川,神奈川県,JR京浜東北線,139.633466,35.47804,2210044,新子安,横浜
横浜,神奈川県,JR京浜東北線,139.622704,35.466195,2200011,東神奈川,
東京,東京都,JR京葉線,139.766103,35.681391,1000005,,八丁堀
八丁堀,東京都,JR京葉線,139.777705,35.674617,1040032,東京,越中島
越中島,東京都,JR京葉線,139.792713,35.667946,1350044,八丁堀,潮見
潮見,東京都,JR京葉線,139.817341,35.658702,1350052,越中島,新木場
新木場,東京都,JR京葉線,139.827402,35.646172,1360082,潮見,葛西臨海公園
葛西臨海公園,東京都,JR京葉線,139.861529,35.644392,1340086,新木場,舞浜
舞浜,千葉県,JR京葉線,139.883714,35.636115,2790031,葛西臨海公園,新浦安
新浦安,千葉県,JR京葉線,139.912553,35.649526,2790012,舞浜,市川塩浜
市川塩浜,千葉県,JR京葉線,139.923684,35.666554,2720127,新浦安,西船橋
西船橋,千葉県,JR京葉線,139.959536,35.707283,2730025,市川塩浜,二俣新町
二俣新町,千葉県,JR京葉線,139.959525,35.691273,2720001,西船橋,南船橋
南船橋,千葉県,JR京葉線,139.995773,35.681804,2730013,二俣新町,新習志野
新習志野,千葉県,JR京葉線,140.012825,35.667342,2750024,南船橋,幕張豊砂
幕張豊砂,千葉県,JR京葉線,140.027061,35.657991,2610023,新習志野,海浜幕張
海浜幕張,千葉県,JR京葉線,140.041917,35.648373,2610021,幕張豊砂,検見川浜
検見川浜,千葉県,JR京葉線,140.058888,35.637291,2610011,海浜幕張,稲毛海岸
稲毛海岸,千葉県,JR京葉線,140.074034,35.629501,2610004,検見川浜,千葉みなと
千葉みなと,千葉県,JR京葉線,140.10341,35.606172,2600024,稲毛海岸,蘇我
蘇我,千葉県,JR京葉線,140.130767,35.582065,2600834,千葉みなと,
八王子,東京都,JR八高線,139.338998,35.655555,1920083,,北八王子
北八王子,東京都,JR八高線,139.363348,35.669232,1920032,八王子,小宮
小宮,東京都,JR八高線,139.368481,35.685799,1920031,北八王子,拝島
拝島,東京都,JR八高線,139.343468,35.721278,1970003,小宮,東福生
東福生,東京都,JR八高線,139.33594,35.745811,1970011,拝島,箱根ヶ崎
箱根ヶ崎,東京都,JR八高線,139.346805,35.771158,1901221,東福生,金子
金子,埼玉県,JR八高線,139.328546,35.810822,3580046,箱根ヶ崎,東飯能
東飯能,埼玉県,JR八高線,139.325965,35.852928,3570025,金子,高麗川
高麗川,埼玉県,JR八高線,139.33809,35.896328,3501205,東飯能,毛呂
毛呂,埼玉県,JR八高線,139.309237,35.940806,3500441,高麗川,越生
越生,埼玉県,JR八高線,139.299437,35.962559,3500416,毛呂,明覚
明覚,埼玉県,JR八高線,139.288789,36.003309,3550354,越生,小川町
小川町,埼玉県,JR八高線,139.260412,36.05903,3550328,明覚,竹沢
竹沢,埼玉県,JR八高線,139.229952,36.075466,3550336,小川町,折原
折原,埼玉県,JR八高線,139.195205,36.096296,3691225,竹沢,寄居
寄居,埼玉県,JR八高線,139.194224,36.118013,3691203,折原,用土
用土,埼玉県,JR八高線,139.200758,36.153858,3691201,寄居,松久
松久,埼玉県,JR八高線,139.182127,36.172938,3670113,用土,児玉
児玉,埼玉県,JR八高線,139.13582,36.192624,3670212,松久,丹荘
丹荘,埼玉県,JR八高線,139.102306,36.216668,3670245,児玉,群馬藤岡
群馬藤岡,群馬県,JR八高線,139.08338,36.250336,3750024,丹荘,北藤岡
北藤岡,群馬県,JR八高線,139.080779,36.282469,3750002,群馬藤岡,倉賀野
倉賀野,群馬県,JR八高線,139.049474,36.300216,3701201,北藤岡,高崎
高崎,群馬県,JR八高線,139.012354,36.322239,3700849,倉賀野,
川崎,神奈川県,JR南武線,139.697485,35.531311,2120013,,尻手
尻手,神奈川県,JR南武線,139.684233,35.530939,2120016,川崎,矢向
矢向,神奈川県,JR南武線,139.68055,35.539408,2300001,尻手,鹿島田
鹿島田,神奈川県,JR南武線,139.674964,35.551459,2120058,矢向,平間
平間,神奈川県,JR南武線,139.671039,35.560564,2110014,鹿島田,向河原
向河原,神奈川県,JR南武線,139.66725,35.572891,2110011,平間,武蔵小杉
武蔵小杉,神奈川県,JR南武線,139.65963,35.57669,2110005,向河原,武蔵中原
武蔵中原,神奈川県,JR南武線,139.640613,35.581498,2110053,武蔵小杉,武蔵新城
武蔵新城,神奈川県,JR南武線,139.629419,35.587369,2110045,武蔵中原,武蔵溝ノ口
武蔵溝ノ口,神奈川県,JR南武線,139.61139,35.598923,2130001,武蔵新城,津田山
津田山,神奈川県,JR南武線,139.600002,35.604259,2130033,武蔵溝ノ口,久地
久地,神奈川県,JR南武線,139.592714,35.610363,2130032,津田山,宿河原
宿河原,神奈川県,JR南武線,139.579565,35.615429,2140021,久地,登戸
登戸,神奈川県,JR南武線,139.570028,35.620889,2140014,宿河原,中野島
中野島,神奈川県,JR南武線,139.5501,35.630135,2140012,登戸,稲田堤
稲田堤,神奈川県,JR南武線,139.535173,35.633701,2140003,中野島,矢野口
矢野口,東京都,JR南武線,139.520849,35.641305,2060812,稲田堤,稲城長沼
稲城長沼,東京都,JR南武線,139.502811,35.644184,2060802,矢野口,南多摩
南多摩,東京都,JR南武線,139.489781,35.649249,2060801,稲城長沼,府中本町
府中本町,東京都,JR南武線,139.477142,35.665766,1830027,南多摩,分倍河原
分倍河原,東京都,JR南武線,139.468798,35.668493,1830021,府中本町,西府
西府,東京都,JR南武線,139.457477,35.670912,1830031,分倍河原,谷保
谷保,東京都,JR南武線,139.446724,35.681377,1860011,西府,矢川
矢川,東京都,JR南武線,139.431611,35.685079,1860011,谷保,西国立
西国立,東京都,JR南武線,139.423887,35.69375,1900022,矢川,立川
立川,東京都,JR南武線,139.413704,35.698202,1900023,西国立,
大崎,東京都,JR埼京線,139.728439,35.619772,1410032,,恵比寿
恵比寿,東京都,JR埼京線,139.71007,35.646684,1500013,大崎,渋谷
渋谷,東京都,JR埼京線,139.701238,35.658871,1500002,恵比寿,新宿
新宿,東京都,JR埼京線,139.700464,35.689729,1600022,渋谷,池袋
池袋,東京都,JR埼京線,139.711085,35.730256,1710021,新宿,板橋
板橋,東京都,JR埼京線,139.719507,35.745435,1700012,池袋,十条
十条,東京都,JR埼京線,139.722233,35.760321,1140034,板橋,赤羽
赤羽,東京都,JR埼京線,139.720928,35.778026,1150045,十条,北赤羽
北赤羽,東京都,JR埼京線,139.70569,35.787007,1150052,赤羽,浮間舟渡
浮間舟渡,東京都,JR埼京線,139.691341,35.791209,1150051,北赤羽,戸田公園
戸田公園,埼玉県,JR埼京線,139.678203,35.807906,3350023,浮間舟渡,戸田
戸田,埼玉県,JR埼京線,139.669548,35.817665,3350021,戸田公園,北戸田
北戸田,埼玉県,JR埼京線,139.661201,35.826883,3350021,戸田,武蔵浦和
武蔵浦和,埼玉県,JR埼京線,139.646809,35.845422,3360021,北戸田,中浦和
中浦和,埼玉県,JR埼京線,139.6375,35.853769,3360031,武蔵浦和,南与野
南与野,埼玉県,JR埼京線,139.631117,35.867456,3380013,中浦和,与野本町
与野本町,埼玉県,JR埼京線,139.626075,35.880968,3380003,南与野,北与野
北与野,埼玉県,JR埼京線,139.628521,35.890678,3380001,与野本町,大宮
大宮,埼玉県,JR埼京線,139.62405,35.906439,3300853,北与野,
上野,東京都,JR宇都宮線,139.777043,35.71379,1100005,,尾久
尾久,東京都,JR宇都宮線,139.753846,35.74683,1140016,上野,赤羽
赤羽,東京都,JR宇都宮線,139.720928,35.778026,1150045,尾久,浦和
浦和,埼玉県,JR宇都宮線,139.657109,35.858496,3300063,赤羽,さいたま新都心
さいたま新都心,埼玉県,JR宇都宮線,139.633587,35.893867,3300843,浦和,大宮
大宮,埼玉県,JR宇都宮線,139.62405,35.906439,3300853,さいたま新都心,土呂
土呂,埼玉県,JR宇都宮線,139.63214,35.931997,3310804,大宮,東大宮
東大宮,埼玉県,JR宇都宮線,139.640291,35.948751,3370051,土呂,蓮田
蓮田,埼玉県,JR宇都宮線,139.653016,35.981272,3490123,東大宮,白岡
白岡,埼玉県,JR宇都宮線,139.666826,36.01774,3490217,蓮田,新白岡
新白岡,埼玉県,JR宇都宮線,139.67208,36.038732,3490211,白岡,久喜
久喜,埼玉県,JR宇都宮線,139.67727,36.065684,3460003,新白岡,東鷲宮
東鷲宮,埼玉県,JR宇都宮線,139.67913,36.089428,3400206,久喜,栗橋
栗橋,埼玉県,JR宇都宮線,139.694177,36.136852,3491121,東鷲宮,古河
古河,茨城県,JR宇都宮線,139.709726,36.194375,3060023,栗橋,野木
野木,栃木県,JR宇都宮線,139.734729,36.229963,3290111,古河,間々田
間々田,栃木県,JR宇都宮線,139.761039,36.257908,3290211,野木,小山
小山,栃木県,JR宇都宮線,139.806241,36.312747,3230022,間々田,小金井
小金井,栃木県,JR宇都宮線,139.842232,36.374435,3290414,小山,自治医大
自治医大,栃木県,JR宇都宮線,139.854524,36.39543,3290403,小金井,石橋
石橋,栃木県,JR宇都宮線,139.866536,36.43651,3290511,自治医大,雀宮
雀宮,栃木県,JR宇都宮線,139.876811,36.493845,3210132,石橋,宇都宮
宇都宮,栃木県,JR宇都宮線,139.898389,36.559246,3210965,雀宮,岡本
岡本,栃木県,JR宇都宮線,139.944363,36.598182,3291104,宇都宮,宝積寺
宝積寺,栃木県,JR宇都宮線,139.979487,36.631703,3291233,岡本,氏家
氏家,栃木県,JR宇都宮線,139.9621,36.681696,3291311,宝積寺,蒲須坂
蒲須坂,栃木県,JR宇都宮線,139.950461,36.720727,3291332,氏家,片岡
片岡,栃木県,JR宇都宮線,139.945665,36.754557,3291571,蒲須坂,矢板
矢板,栃木県,JR宇都宮線,139.932912,36.80655,3292161,片岡,野崎
野崎,栃木県,JR宇都宮線,139.957752,36.843722,3240036,矢板,西那須野
西那須野,栃木県,JR宇都宮線,139.986383,36.883726,3292726,野崎,那須塩原
那須塩原,栃木県,JR宇都宮線,140.020694,36.931956,3293153,西那須野,黒磯
黒磯,栃木県,JR宇都宮線,140.060204,36.970128,3250056,那須塩原,
品川,東京都,JR山手線,139.738999,35.62876,1080075,高輪ゲートウェイ,大崎
大崎,東京都,JR山手線,139.728439,35.619772,1410032,品川,五反田
五反田,東京都,JR山手線,139.723822,35.625974,1410022,大崎,目黒
目黒,東京都,JR山手線,139.715775,35.633923,1410021,五反田,恵比寿
恵比寿,東京都,JR山手線,139.71007,35.646684,1500013,目黒,渋谷
渋谷,東京都,JR山手線,139.701238,35.658871,1500002,恵比寿,原宿
原宿,東京都,JR山手線,139.702592,35.670646,1500001,渋谷,代々木
代々木,東京都,JR山手線,139.702042,35.683061,1510051,原宿,新宿
新宿,東京都,JR山手線,139.700464,35.689729,1600022,代々木,新大久保
新大久保,東京都,JR山手線,139.700261,35.700875,1690073,新宿,高田馬場
高田馬場,東京都,JR山手線,139.703715,35.712677,1690075,新大久保,目白
目白,東京都,JR山手線,139.706228,35.720476,1710031,高田馬場,池袋
池袋,東京都,JR山手線,139.711085,35.730256,1710021,目白,大塚
大塚,東京都,JR山手線,139.728584,35.731412,1700005,池袋,巣鴨
巣鴨,東京都,JR山手線,139.739303,35.733445,1700002,大塚,駒込
駒込,東京都,JR山手線,139.748053,35.736825,1700003,巣鴨,田端
田端,東京都,JR山手線,139.761229,35.737781,1140013,駒込,西日暮里
西日暮里,東京都,JR山手線,139.766857,35.731954,1160013,田端,日暮里
日暮里,東京都,JR山手線,139.771287,35.727908,1100001,西日暮里,鶯谷
鶯谷,東京都,JR山手線,139.778015,35.721484,1100003,日暮里,上野
上野,東京都,JR山手線,139.777043,35.71379,1100005,鶯谷,御徒町
御徒町,東京都,JR山手線,139.774727,35.707282,1100005,上野,秋葉原
秋葉原,東京都,JR山手線,139.773288,35.698619,1010028,御徒町,神田
神田,東京都,JR山手線,139.770641,35.691173,1010044,秋葉原,東京
東京,東京都,JR山手線,139.766103,35.681391,1000005,神田,有楽町
有楽町,東京都,JR山手線,139.763806,35.675441,1000006,東京,新橋
新橋,東京都,JR山手線,139.758587,35.666195,1050004,有楽町,浜松町
浜松町,東京都,JR山手線,139.757135,35.655391,1050022,新橋,田町
田町,東京都,JR山手線,139.747575,35.645737,1080023,浜松町,高輪ゲートウェイ
高輪ゲートウェイ,東京都,JR山手線,139.740651,35.635476,1080075,田町,品川
北千住,東京都,JR常磐線各駅停車,139.804872,35.749677,1200026,,綾瀬
綾瀬,東京都,JR常磐線各駅停車,139.825019,35.762222,1200005,北千住,亀有
亀有,東京都,JR常磐線各駅停車,139.847573,35.766527,1250061,綾瀬,金町
金町,東京都,JR常磐線各駅停車,139.870482,35.769582,1250042,亀有,松戸
松戸,千葉県,JR常磐線各駅停車,139.900779,35.784472,2710092,金町,北松戸
北松戸,千葉県,JR常磐線各駅停車,139.911528,35.800459,2710064,松戸,馬橋
馬橋,千葉県,JR常磐線各駅停車,139.917305,35.811683,2710051,北松戸,新松戸
新松戸,千葉県,JR常磐線各駅停車,139.921076,35.825467,2700017,馬橋,北小金
北小金,千葉県,JR常磐線各駅停車,139.931303,35.833436,2700014,新松戸,南柏
南柏,千葉県,JR常磐線各駅停車,139.954111,35.844655,2770863,北小金,柏
柏,千葉県,JR常磐線各駅停車,139.971148,35.862316,2770005,南柏,北柏
北柏,千葉県,JR常磐線各駅停車,139.988035,35.875623,2770831,柏,我孫子
我孫子,千葉県,JR常磐線各駅停車,140.010466,35.87279,2701151,北柏,天王台
天王台,千葉県,JR常磐線各駅停車,140.04121,35.872558,2701176,我孫子,取手
取手,茨城県,JR常磐線各駅停車,140.063004,35.89553,3020014,天王台,
上野,東京都,JR常磐線快速,139.777043,35.71379,1100005,,日暮里
日暮里,東京都,JR常磐線快速,139.771287,35.727908,1160013,上野,三河島
三河島,東京都,JR常磐線快速,139.777131,35.733383,1160013,日暮里,南千住
南千住,東京都,JR常磐線快速,139.7994,35.734033,1160003,三河島,北千住
北千住,東京都,JR常磐線快速,139.804872,35.749677,1200026,南千住,松戸
松戸,千葉県,JR常磐線快速,139.900779,35.784472,2710092,北千住,柏
柏,千葉県,JR常磐線快速,139.971148,35.862316,2770005,松戸,我孫子
我孫子,千葉県,JR常磐線快速,140.010466,35.87279,2701151,柏,天王台
天王台,千葉県,JR常磐線快速,140.04121,35.872558,2701176,我孫子,取手
取手,茨城県,JR常磐線快速,140.063004,35.89553,3020014,天王台,
東京,東京都,JR東海道本線,139.766103,35.681391,1000005,,新橋
新橋,東京都,JR東海道本線,139.758587,35.666195,1050004,東京,品川
品川,東京都,JR東海道本線,139.738999,35.62876,1080075,新橋,川崎
川崎,神奈川県,JR東海道本線,139.697485,35.531311,2120013,品川,横浜
横浜,神奈川県,JR東海道本線,139.622704,35.466195,2200011,川崎,戸塚
戸塚,神奈川県,JR東海道本線,139.534282,35.400432,2440003,横浜,大船
大船,神奈川県,JR東海道本線,139.531127,35.353466,2470056,戸塚,藤沢
藤沢,神奈川県,JR東海道本線,139.487293,35.338882,2510052,大船,辻堂
辻堂,神奈川県,JR東海道本線,139.447106,35.336846,2510041,藤沢,茅ヶ崎
茅ヶ崎,神奈川県,JR東海道本線,139.407197,35.330741,2530043,辻堂,平塚
平塚,神奈川県,JR東海道本線,139.349063,35.327647,2540043,茅ヶ崎,大磯
大磯,神奈川県,JR東海道本線,139.313388,35.311299,2550003,平塚,二宮
二宮,神奈川県,JR東海道本線,139.256925,35.298644,2590123,大磯,国府津
国府津,神奈川県,JR東海道本線,139.212932,35.280832,2560812,二宮,鴨宮
鴨宮,神奈川県,JR東海道本線,139.180147,35.275744,2500874,国府津,小田原
小田原,神奈川県,JR東海道本線,139.155772,35.256225,2500011,鴨宮,早川
早川,神奈川県,JR東海道本線,139.145014,35.238875,2500021,小田原,根府川
根府川,神奈川県,JR東海道本線,139.138504,35.202455,2500024,早川,真鶴
